date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:41:55	315/315	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2017:46:30%20GMT	https://cryptospire.trade/img/video_back.html	C:/Users/dell/Desktop/kako/cryptospire.trade/img/video_back.html	(from https://cryptospire.trade/)
18:41:56	72591/72591	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:38%20GMT	https://cryptospire.trade/styles/images/affiliates.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/affiliates.png	(from https://cryptospire.trade/)
18:41:57	2858/2858	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:46%20GMT	https://cryptospire.trade/styles/images/referralicon1.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/referralicon1.png	(from https://cryptospire.trade/)
18:41:58	3005/3005	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:46%20GMT	https://cryptospire.trade/styles/images/referralicon2.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/referralicon2.png	(from https://cryptospire.trade/)
18:41:59	5821/5821	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:44%20GMT	https://cryptospire.trade/styles/images/paymenticons.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/paymenticons.png	(from https://cryptospire.trade/)
18:42:00	4469/4469	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:41:59%20GMT	https://cryptospire.trade/?a=cust&page=affiliate	C:/Users/dell/Desktop/kako/cryptospire.trade/index9c68.html	(from https://cryptospire.trade/)
18:42:00	315/315	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:36%20GMT	https://cryptospire.trade/styles/images/arrow.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/arrow.png	(from https://cryptospire.trade/styles/custom.css)
18:42:01	297876/297876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Sep%202020%2017:46:44%20GMT	https://cryptospire.trade/styles/images/headermainbg.jpg	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/headermainbg.jpg	(from https://cryptospire.trade/styles/custom.css)
18:42:01	35399/35399	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:45%20GMT	https://cryptospire.trade/styles/images/plan-bg.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/plan-bg.png	(from https://cryptospire.trade/styles/custom.css)
18:42:02	599/599	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:38%20GMT	https://cryptospire.trade/styles/images/calculator.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/calculator.png	(from https://cryptospire.trade/styles/custom.css)
18:42:02	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Jan%202022%2017:42:02%20GMT	https://cryptospire.trade/styles/images/welcomebg.html	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/welcomebg.html	(from https://cryptospire.trade/styles/custom.css)
18:42:03	32642/32642	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:45%20GMT	https://cryptospire.trade/styles/images/navbar-bg.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/navbar-bg.png	(from https://cryptospire.trade/styles/custom.css)
18:42:04	53019/53019	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:40%20GMT	https://cryptospire.trade/styles/images/calculator-bg.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/calculator-bg.png	(from https://cryptospire.trade/styles/custom.css)
18:42:06	241198/241198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Sep%202020%2017:47:59%20GMT	https://cryptospire.trade/styles/images/about-bg.jpg	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/about-bg.jpg	(from https://cryptospire.trade/styles/custom.css)
18:42:07	157809/157809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Sep%202020%2017:46:41%20GMT	https://cryptospire.trade/styles/images/benefits-bg.jpg	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/benefits-bg.jpg	(from https://cryptospire.trade/styles/custom.css)
18:42:07	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Jan%202022%2017:42:06%20GMT	https://cryptospire.trade/styles/images/faq.html	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/faq.html	(from https://cryptospire.trade/styles/custom.css)
18:42:07	519/519	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2017:46:39%20GMT	https://cryptospire.trade/styles/images/email.png	C:/Users/dell/Desktop/kako/cryptospire.trade/styles/images/email.png	(from https://cryptospire.trade/styles/custom.css)
18:42:08	4240/4240	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:07%20GMT	https://cryptospire.trade/cdn-cgi/l/email-protection	C:/Users/dell/Desktop/kako/cryptospire.trade/cdn-cgi/l/email-protection.html	(from https://cryptospire.trade/?a=support)
18:42:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e833a6-4d7%22	https://cryptospire.trade/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/dell/Desktop/kako/cryptospire.trade/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://cryptospire.trade/?a=support)
18:42:09	4276/4276	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:08%20GMT	https://cryptospire.trade/?a=forgot_password	C:/Users/dell/Desktop/kako/cryptospire.trade/index8083.html	(from https://cryptospire.trade/?a=login)
18:42:10	8098/8098	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:09%20GMT	https://cryptospire.trade/?a=rules	C:/Users/dell/Desktop/kako/cryptospire.trade/indexa972.html	(from https://cryptospire.trade/?a=signup)
18:42:10	2406/2406	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Jan%202020%2000:36:32%20GMT	https://cryptospire.trade/style.css	C:/Users/dell/Desktop/kako/cryptospire.trade/style.css	(from https://cryptospire.trade/?a=rules)
18:42:11	211/211	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Jan%202020%2000:36:32%20GMT	https://cryptospire.trade/images/ver.gif	C:/Users/dell/Desktop/kako/cryptospire.trade/images/ver.gif	(from https://cryptospire.trade/?a=rules)
18:42:11	20076/20076	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Jan%202020%2000:36:32%20GMT	https://cryptospire.trade/images/top.gif	C:/Users/dell/Desktop/kako/cryptospire.trade/images/top.gif	(from https://cryptospire.trade/?a=rules)
18:42:12	49/49	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Jan%202020%2000:36:32%20GMT	https://cryptospire.trade/images/q.gif	C:/Users/dell/Desktop/kako/cryptospire.trade/images/q.gif	(from https://cryptospire.trade/?a=rules)
18:42:14	6376/6376	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:12%20GMT	https://cryptospire.trade/?a=paidout	C:/Users/dell/Desktop/kako/cryptospire.trade/indexda66.html	(from https://cryptospire.trade/?a=rules)
18:42:14	6267/6267	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:13%20GMT	https://cryptospire.trade/?a=top10	C:/Users/dell/Desktop/kako/cryptospire.trade/indexa3c5.html	(from https://cryptospire.trade/?a=rules)
18:42:14	8338/8338	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:13%20GMT	https://cryptospire.trade/?a=members_stats	C:/Users/dell/Desktop/kako/cryptospire.trade/indexd32c.html	(from https://cryptospire.trade/?a=rules)
18:42:15	6488/6488	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:13%20GMT	https://cryptospire.trade/?a=last10	C:/Users/dell/Desktop/kako/cryptospire.trade/index56a9.html	(from https://cryptospire.trade/?a=rules)
18:42:15	8394/8394	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:15%20GMT	https://cryptospire.trade/?a=members_stats&page=2	C:/Users/dell/Desktop/kako/cryptospire.trade/index5b3b.html	(from https://cryptospire.trade/?a=members_stats)
18:42:15	8342/8342	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:15%20GMT	https://cryptospire.trade/?a=members_stats&page=3	C:/Users/dell/Desktop/kako/cryptospire.trade/index3d4e.html	(from https://cryptospire.trade/?a=members_stats)
18:42:16	1736/1736	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Jan%202020%2000:36:32%20GMT	https://cryptospire.trade/images/48.gif	C:/Users/dell/Desktop/kako/cryptospire.trade/images/48.gif	(from https://cryptospire.trade/?a=last10)
18:42:16	8338/8338	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jan%202022%2017:42:16%20GMT	https://cryptospire.trade/?a=members_stats&page=1	C:/Users/dell/Desktop/kako/cryptospire.trade/index4ff2.html	(from https://cryptospire.trade/?a=members_stats&page=2)
